Exam_1,Exam_2,Exam_3,Exam_4,Exam_5,Exam_6,Attendance (%),Study Hours,Activity Hours,Stress Level,Future Marks
38.69683394763245,49.54964890028948,56.67595500125647,37.679863225478336,49.54252168240738,41.73034617308215,78.85,8.86,4.32,4.34,48.43758943156768
30.0,51.12893347719691,45.51508753227183,39.172802940979956,35.84787230652735,36.95535761786562,62.14,3.91,4.83,9.21,42.84514987910974
69.90221843926193,66.23885919871753,77.65614002366084,69.736189784154,80.42215151689268,76.0408848966646,92.65,3.84,2.62,5.37,84.19445087074106
41.97524850733289,30.998417378098214,31.290452716189264,44.49178103860906,44.502835843657046,38.898071516896586,62.33,7.02,3.7,5.03,30.89312691254367
58.010500116695994,48.780346471275045,63.79290636485128,59.92270187221547,69.374364693915,50.58196266850329,84.49,9.15,0.65,6.14,40.48506645960477
63.16945522439551,64.18964278248953,62.43301606647695,56.76841848069626,62.73039165036214,53.53490164400616,67.97,9.34,3.49,3.31,38.85593876588454
76.79167024333373,60.130561375481804,81.413690559349,58.93280418868533,45.01792053757307,55.42064657985887,93.86,4.56,2.33,8.75,30.0
81.86714773318556,80.32198647017431,82.14445830839529,77.89832480045523,82.55974308672444,77.76029070949927,51.7,8.58,2.33,1.84,62.27011079275969
45.0013606970103,36.78638543443894,35.186021250606956,31.119147387762546,34.591813606653425,31.967549750654705,88.77,6.17,3.48,9.32,30.0
84.51798905708661,90.48771946730902,84.19541077160217,69.24252434918547,80.17762392785829,88.96627420240064,88.37,7.75,2.7,8.79,83.21256459160732
56.88873162992334,52.63244654484767,61.115985252115934,58.312662521763315,62.820312145862054,58.208776997407405,86.03,1.44,3.26,2.99,56.01239125735489
82.94412771286325,65.20342685935753,68.21357503744585,83.91948222179941,80.13766399691642,87.81864227922402,52.28,3.7,2.66,4.67,72.61810657160107
52.81435261024621,58.55254660121292,32.70292496496707,47.723114020727074,39.57551000348779,68.44331476310866,55.26,7.92,3.44,7.67,75.443835274802
40.20548529766374,38.82058479255303,30.0,38.516825569952246,48.048497499045325,45.32471633449793,86.57,9.9,1.36,8.87,59.02318353696296
45.154045375188964,30.0,30.0,33.36778270823006,35.459862034442196,35.37263665180753,73.34,8.75,4.77,4.81,30.0
86.02902158304992,74.47871811488304,85.80450005895968,69.84174072643658,68.75359616964091,63.27781939018485,81.71,1.16,3.61,8.52,30.0
30.0,43.262639631558045,32.980577190192804,33.73946753959743,39.714624376595374,30.0,83.03,4.28,3.93,2.09,37.39149029172102
62.43435055985879,51.31890714530094,40.08245120741012,53.608791421339234,57.50585717210481,54.793280320828345,68.39,4.74,4.16,3.79,36.51290864241638
86.50170707310764,83.99398248653664,78.38157320095041,76.99244148448467,74.51653937190615,84.84279415631036,61.27,1.58,3.13,4.75,56.57115784437222
31.53691413662935,30.755255627233282,32.88153022481285,31.265846957226287,47.08549927530698,39.29342585058584,98.85,6.78,0.15,7.51,69.31669655580734
43.904702288041975,38.708475555041865,30.0,38.915456171129804,41.320822297037836,42.6052204002158,67.58,1.57,3.11,2.7,43.412707816913645
72.10658941694723,83.54878221018356,81.65204370837802,75.84702256117033,71.63230458308058,65.20280263823888,80.32,7.8,4.51,9.24,39.63845394916218
62.75679598099913,48.905750594217324,54.37547836644404,64.75160521801736,67.12124400349309,53.63279249140048,83.4,4.86,2.21,1.59,42.257308144284096
78.8766997711339,71.36345508176933,70.3719892833751,86.41015011298069,85.57535836037427,75.091246735204,50.52,6.73,1.97,3.69,62.875302163007916
77.74174893580994,74.35641732456921,63.07108735253052,82.46368571071034,74.65475467623631,59.85474470597414,61.55,8.87,0.86,4.83,30.0
50.19532561560551,47.360346058241596,55.191750567927,58.461809120870086,64.53441597282098,42.30835521304985,98.55,9.85,2.9,1.01,45.023276645803946
61.15927094359447,60.61511375853367,51.94151307052259,46.41100391850856,46.463023237177524,61.029874224381324,71.92,7.54,4.47,7.07,41.14912849952856
49.90570098004202,45.47110786311394,55.79079060721403,44.623631474255724,48.85795349511646,52.37608593104406,62.29,8.8,2.18,1.4,63.136336338544176
72.87117550517638,71.96285059559007,72.43737231094026,77.21579454986878,81.25628968369776,77.7771600654862,72.02,7.36,2.94,3.86,75.72354709764512
73.16693444701903,65.74261444849428,62.22904889319568,60.38879866139453,64.94062400440995,76.09677362228607,70.51,4.13,0.58,1.35,79.01409949022393
53.63161815801133,46.49939588578348,36.99562248797561,30.0,49.350065144793064,46.952320153699205,72.75,4.21,4.74,6.43,30.0
71.06366379746002,82.06079967462982,74.6464758508319,84.96875052061826,83.00216417440001,80.78389231068579,66.99,5.53,2.32,2.42,92.95377996734872
49.51744854506224,35.6964881051767,42.1406796146344,52.624075985712395,42.6009802040271,48.683325198742594,97.32,2.3,0.89,8.76,54.01559829529244
43.67648450313796,30.0,30.0,30.0,34.84938645148163,30.0,96.85,1.79,2.79,3.28,30.0
41.234423665598655,50.89130995628811,39.90034780545909,51.46728941546158,43.963351111264146,58.07641353661572,73.35,3.05,1.0,4.83,82.69971598196383
44.6151417110079,45.6565184479754,39.02575384203342,56.43179496411638,52.917501926177884,32.842073260019546,71.81,9.83,1.78,6.53,32.0807391244584
45.25643470720038,58.1232172481068,60.587301619283565,55.98951929708436,36.46001847230584,50.75662053977792,94.06,4.79,4.2,6.31,52.27210560824829
41.96676740168239,33.769272554567074,30.182204120360446,40.492958302891815,32.749714008900526,34.9099515382922,91.14,7.08,0.44,7.15,41.519347472149725
53.242734492347296,55.890984570545776,43.20699205100119,51.170667516680794,41.92362772498294,34.75476480115221,83.69,1.07,2.38,2.74,30.0
46.58551914338562,51.01431512603478,49.852082724375094,51.925588193744474,47.53634059591827,56.676709507035994,66.61,9.11,0.49,2.05,78.74970065581923
48.54748272416863,30.45327240256302,39.17437865626588,35.378598379599,30.0,31.43275709978105,99.3,1.91,2.12,3.76,30.0
54.0581586956762,64.52507953851465,47.96034021964893,67.7195600556349,50.8693416955244,57.08818934508381,96.57,7.15,1.31,6.81,66.25382409301245
89.743996015873,95.00908477931554,76.38078246216449,84.30257098186516,71.46109153385315,73.56811747128556,91.44,6.43,1.95,6.02,48.965398764175774
47.86870859158554,40.853304826600954,30.814485135846077,46.443662908567134,45.16102271035073,40.856819614116915,86.15,7.21,4.84,8.19,30.0
51.79871013192158,57.95110929055614,54.3797258878463,64.5779043711225,56.21980045984914,49.74755826346131,77.18,8.56,4.42,2.44,47.43997976534491
89.04036359055463,70.4373168481142,60.15312614966754,56.76338078977453,66.62572344537386,60.975296800133705,90.2,8.2,4.68,4.63,30.0
74.94059036294685,60.95352650406073,54.16770857578769,56.469897561154596,62.32497198279841,61.591103642845496,84.5,9.74,0.42,9.11,44.233337051311985
53.40485190908667,57.78195389558964,73.56319425157336,52.30415283161139,76.15573946679956,65.52687189246834,66.95,5.07,0.51,1.66,80.08711745184013
51.152928801120794,59.453073789347116,54.112866850025,58.84410920899332,54.51526017945554,58.567565556830985,90.61,7.11,3.03,6.08,66.10157249879558
77.99390151556247,62.073435431681105,69.9991899159329,68.97899170946437,72.48373659589721,76.19060588721045,54.23,1.42,0.55,4.09,57.890262719121424
79.01961367007262,69.40693213062622,83.48964590029803,69.2365425295602,75.07704297431339,83.51765993556472,57.58,6.82,4.59,7.12,61.181116445637876
54.81098703096887,30.0,42.71685659895935,42.06615484067131,43.57478807364354,56.692463367920794,62.21,4.02,4.32,5.73,45.42905888847479
51.27457597464843,40.96781878057187,43.00850899003527,53.181068114555316,53.73780463539477,42.210565012524924,60.75,6.91,1.93,8.53,32.07709461772963
72.97122489298039,69.8731410648841,74.27765261406984,78.55870097651982,73.85253095544718,73.9894767950106,89.95,4.26,1.09,9.36,69.66038016841537
48.10406398553497,62.281842916907245,52.07902053993037,58.98293271199136,59.951839184477734,43.888088851090096,70.92,9.36,4.55,7.44,31.11999784608047
43.49586915461683,46.40995563728839,44.86333214699937,43.880518571729965,40.894856410757455,38.95295755723694,75.23,8.97,4.43,1.22,35.61328362131507
35.35771732774288,62.42037848587799,39.25650475001859,55.97817161687005,61.09263594206119,42.390189608790735,92.92,9.99,3.15,8.16,57.61974436185622
73.44872018887207,72.70698601230484,75.89048050075938,74.82055075739608,76.59312776696821,78.01435339951084,99.61,4.57,2.08,2.55,85.84050789475125
61.27331938621166,64.5518398227349,65.26761243036007,69.12317229502317,56.18419990104256,63.43561332406502,86.46,3.96,3.27,3.52,62.72436342390638
50.63823173409,41.68700708175511,32.79567804585166,64.76997635928984,45.29357326584991,47.49712663525922,83.06,3.99,1.91,6.35,47.58973837724599
61.5565042350429,56.54784134034751,76.41760407972878,59.51889001630372,52.480970684764706,64.75257250030135,62.64,3.8,0.61,8.78,62.77544547745732
33.95871363279963,42.20164589145956,30.0,30.0,30.0,31.255547857346492,84.94,9.14,4.03,3.47,32.35998083943164
95.13141369606961,74.51181485694407,84.33442273693024,89.69684975444777,80.93772582465853,92.44870458909682,60.78,4.59,2.54,8.29,69.34373768116912
76.16096903664688,83.1336046485566,70.62085132538799,78.6919983105672,63.46432503066118,79.25672306719065,71.59,6.71,1.28,1.47,77.74665526245292
31.319876456867583,34.8655758368127,39.584365853175896,30.0,32.68947777515342,45.380166512878105,54.73,7.59,3.7,6.94,62.825614394144964
67.79051256541761,62.91083760730342,57.99631568678264,48.30206067264924,56.34879117042989,62.58717613223692,73.84,2.19,1.98,2.59,50.38078409331544
41.33779129762239,54.43183587604833,60.27133048431368,43.1230935361224,53.79692927877049,60.94138443495173,98.35,3.7,3.78,4.91,89.64434296581855
81.7740393475104,68.08200110166935,69.43585481803741,83.89531416584421,74.62049506343921,89.59623832183945,96.11,6.91,2.18,8.11,89.59066493031338
61.973620684790504,48.6324050940704,48.604910258320565,53.13286708313238,57.341678608395796,53.4395068280267,99.95,8.55,3.7,8.84,42.59230954559346
32.41380226628543,35.085864340696816,41.43140048513477,35.799606755513224,30.0,41.72937044758124,98.68,3.59,4.45,8.93,56.09979749494303
54.365389804693294,53.134263614670985,30.0,36.63583284041161,48.92209034818765,50.86321998620079,85.37,5.32,2.92,9.9,45.692631767353205
67.39163076432934,67.31015718633007,55.76661840618752,57.11455704583648,64.88728915787547,43.9935838779026,91.28,9.43,4.02,4.84,30.0
89.95411022119924,78.73046355968776,86.3773778403142,86.43861107024767,91.43759470806789,96.29523871770323,67.5,5.0,0.32,8.16,93.53007837952612
46.980792287572136,48.5761620093391,52.50061260268451,55.158730316433804,63.49321082934318,44.47887329960884,87.82,8.02,2.39,4.87,44.64568869189515
80.5831428684634,69.28653595863912,79.41575591611301,64.69063141653925,80.21146589555502,84.12893749006,65.91,2.59,0.51,7.64,79.27319043748808
84.85275829381285,74.60929028879329,81.88977145810134,98.22704219557501,84.03418514249914,82.65359125393952,84.3,4.96,1.9,7.94,77.01695128910701
40.31800973201879,31.85400401985282,38.726549369356086,36.122409312213364,34.89935917002592,34.949331499750194,63.62,5.94,3.61,9.94,30.0
59.80931129859355,59.80643354725453,53.004367129920894,55.92975823730223,50.451389680573364,69.06212802834116,52.27,2.42,0.69,6.3,73.34427960741635
74.37275329651929,79.9020367356215,66.35943603896611,70.7452412048232,67.90498820634853,85.34037769099294,57.91,8.75,2.24,9.25,82.17122134681618
62.51787246926881,66.49402884446575,42.745625215183125,69.28526026646433,61.71706009439684,57.43662321376503,86.2,4.71,0.1,1.31,60.18496882785171
66.92658761501318,66.03107030242269,61.6684319242405,71.84937401433865,52.50192325339705,61.98618926749797,88.68,5.76,4.64,4.86,41.74962413702402
74.661582682506,64.03385945621662,58.74055860114022,67.96986818204765,60.01677602518792,67.71881311459714,60.27,3.38,4.55,9.24,39.58129585187307
36.89940455348543,39.52150312208883,44.2458474338808,48.298847752687585,57.609380221931026,30.13366809419914,75.12,4.05,3.79,5.9,30.0
55.44911004634989,54.80232142380797,61.49874750464132,62.23586440697626,51.19325385068147,51.3842854001565,82.13,5.12,3.96,1.22,49.99323046415124
51.65632338033015,42.01121571460661,39.89647453334308,55.411590602930175,35.34793360356438,52.43663708590114,75.49,8.3,2.19,2.11,61.21449720555448
55.831959473276484,69.90906586529226,64.12765133599778,64.76362838084864,59.46066870706678,80.32201019057358,78.08,6.73,4.86,1.61,96.48136438495983
34.104825140086206,45.8340779542957,36.00275569424865,39.660338359109936,30.0,52.78293596561682,52.59,2.9,0.37,3.6,84.31411246372937
47.17858264805682,42.05701848285102,54.768900170804045,41.176137311590665,58.13282530837307,52.98917799445979,66.23,7.66,4.31,4.11,54.58653107416179
52.70512991237594,46.94294902556736,68.78938321353564,49.85348538272143,62.717393917491364,58.61363719912542,64.85,4.84,0.93,2.0,72.1286714119514
77.41618503195026,78.95691836720013,74.00434155703908,78.99571232557727,85.8713266286934,69.96707667714153,71.23,8.54,4.39,3.7,43.08222454977078
70.55335400451933,72.44660822060102,66.1877802209373,64.55657840959427,84.0677840878536,56.221167507913776,63.71,2.02,0.57,4.13,36.454450025629605
50.19892637825905,58.847738629561235,59.465770492671844,65.56816377690268,57.73540829605781,58.99145684768214,58.76,5.26,3.24,1.25,68.0789118964085
37.48436810700825,45.302972902221235,55.0020358303685,51.78919364233768,33.79555044031581,54.35122786835866,79.19,4.63,4.73,3.22,73.52430964779192
84.19589891208295,62.405266258144295,78.26151789469742,79.64799631969353,58.52671613046144,81.38801070325776,68.25,8.91,0.2,9.89,68.93310989409972
89.09164459459876,82.43038252288603,60.39512257937576,81.86196822855557,90.74544355884318,80.51646727639243,80.19,4.94,4.12,9.31,51.38064091674623
53.74102480098281,71.347129762036,67.84520837356496,40.75107055152209,38.4643102424994,58.36571558292287,72.48,8.25,0.81,3.64,63.84071707532241
71.0907423672948,66.01010497720165,53.799532819287684,63.799689213461896,64.56619141358728,54.189454741574764,81.07,5.69,4.31,5.43,30.0
91.03538642940137,74.22151079438727,72.6147797904008,69.46347841068247,74.45437975733864,63.74624453952354,89.24,5.37,1.68,1.74,30.0
43.992496705048346,35.945736170636174,36.78414944278985,37.15808067338688,39.42376219360724,41.731712536191736,80.96,5.77,3.81,1.35,40.52275982461057
34.706560582284034,34.23957194102644,36.22216062828252,36.62213975178024,41.550015365654154,41.59852578484013,76.75,8.18,2.98,3.83,60.60545816427223
92.69356013747858,69.96969759012866,60.6380391319235,70.07511192783026,86.14033960801294,77.73377281093133,78.49,2.51,4.19,9.65,37.5118580930925
75.5200301987913,81.41839650400885,73.27709302841613,75.88076024882561,77.63812950993834,64.99643315316723,82.29,9.87,1.07,6.38,46.88014619237373
84.16529921029036,74.74014920046491,73.25009589639345,76.30907010935034,74.7596707460147,61.60618280726425,94.56,5.42,3.0,1.86,30.0
47.8364718106691,44.931157458326126,44.143487883278844,44.932052617461025,55.2476169060701,52.85544271575299,94.44,3.95,2.11,7.03,63.57964477817053
30.0,30.0,31.351805326335356,37.637635171334196,33.47067252362852,36.07110012570165,60.05,8.11,3.92,2.01,43.57873923063712
43.69503104418959,48.13330419791421,54.25614370935723,51.13404021591893,60.35124667464627,40.68482864623826,60.0,9.76,1.75,8.61,42.7435967624862
83.53858404181463,92.45678366856797,79.26776712771073,84.5191451951029,92.9953211114602,91.42661931335539,60.58,8.3,3.87,2.31,76.75486331313942
34.24424408431311,48.429208662857675,30.501139549511713,30.0,36.959178897419285,30.419373058116783,57.41,8.3,2.1,7.89,32.80761320178255
81.77068582754936,78.58573862176657,79.60207598583665,78.18838322874112,74.58613556833092,84.46453284576788,65.65,6.17,2.5,5.41,73.42826895162058
50.37839526835628,52.73867948906408,53.67662576093965,53.57871193836379,56.50017033846372,68.5008394159533,98.04,2.08,3.69,2.16,95.9174329774125
54.61089104030979,69.99973752633348,59.32681493696577,75.06088749541048,62.296531341042275,49.22043473524522,63.44,9.99,0.36,1.39,52.50049219757639
30.0,36.88281180621075,35.41040559232504,30.0,30.0,30.0,70.04,2.61,0.01,8.68,43.27163325137757
94.9138645961784,88.9500202906217,87.36075367018456,76.271924493266,92.86090942922199,72.78844599708648,77.82,5.66,4.29,6.87,30.0
30.0,39.19350973505168,35.820724412814386,40.89920128638411,30.0,31.71973532246744,62.22,8.5,3.07,9.22,37.0069700845328
52.477166575754595,64.85103457017325,57.3149945295686,54.24932167215652,50.720823697431236,66.56878894860175,73.4,6.11,3.96,6.04,74.36891004806496
63.59092641831377,52.72700245240919,51.49572539841857,60.194016554891455,69.18016613153912,59.77490088056047,99.51,8.0,1.48,3.2,59.384648447737185
62.16912829743917,62.719827914470045,77.70537803837128,60.01125979716983,60.18236655553413,68.33833546811698,77.3,4.61,2.15,1.52,81.30585568413004
33.79900332225005,41.03321889101185,37.649804025202,35.81582794772244,33.1346136406007,30.0,53.21,3.04,3.96,8.24,30.0
74.19075887100462,88.78731635026709,84.6818287326282,90.36281119817554,71.32012161456643,83.39033980493748,85.9,3.8,1.53,7.01,94.34709913497214
31.924773909439264,30.761868093308784,33.57267632298205,31.932064419806967,34.0375974193369,30.0,66.07,9.91,0.79,5.65,36.440454322421616
93.12666838541315,88.63252256132618,84.26357256593927,78.28701870870438,65.43545190535758,79.60739112532144,95.78,8.46,4.9,3.92,42.230748732119466
54.89452495260909,54.856276924044124,55.359817285821585,60.25012993295597,52.22148777719091,55.39204853498872,79.01,6.96,3.61,3.3,54.813344453799594
60.16864390816929,55.436642765329374,47.64289605585427,55.944464013519315,68.81468597548938,57.88247944928221,86.68,4.76,2.63,2.03,57.65441631703969
54.092425654986116,67.58087380210213,57.49453316791785,60.3122330844959,50.74671000353729,56.74345559011992,88.93,3.24,3.39,9.12,61.451462097198444
82.68972129722088,91.35097266070714,84.66667961146564,89.96240507075542,80.14530448384167,84.25813520901849,65.55,5.53,0.81,4.32,85.00920636753526
30.0,48.66003825099015,43.31212765312489,44.12255096358575,37.87602951177375,46.69000300424202,63.18,2.88,3.83,9.53,68.15102132544946
73.8572938891524,64.74650302725563,69.33677608400608,70.28394375070769,89.78977921797201,69.3441857475485,88.76,8.21,3.25,5.21,49.72288358575581
30.0,30.0,30.41541095880512,42.40500320844767,38.942443676339565,33.81924063193296,93.31,9.01,1.35,1.31,57.12479960902221
31.313763534040877,39.118107048425244,41.60826396967189,41.30657455345924,48.84957824517223,42.049729716878616,82.14,6.09,3.61,4.78,61.91187260797131
59.45768809832033,54.810056917073474,66.17927585861796,71.51028942987426,64.42928001199678,78.75813434343613,51.44,1.58,2.69,7.47,93.52296818930813
50.79633617624442,65.95385020614921,50.00952514142358,61.04699285857513,58.43330688348384,52.07455729061782,52.6,3.17,3.42,1.77,49.000216436029746
78.2074982420372,75.95112753296361,64.4562130318469,70.85819009259346,71.02830383129852,59.79214202430486,64.53,3.1,3.68,1.07,30.0
81.53160572765881,85.15663180968984,83.00133718540378,90.58734620118383,60.57670226229716,79.1972048011617,74.19,2.97,3.01,6.03,61.843548634370194
84.81512816422493,82.7424254569491,79.4075270504957,94.11669002609173,92.25379350651451,92.70833182047409,62.29,7.56,3.74,4.58,81.11950505674689
30.0,35.885515006883715,41.475809339414745,30.0,38.51183147767392,30.0,99.37,6.04,3.48,2.07,46.385345437353706
45.963989454354504,41.95850262788573,30.363024334583073,43.33493179422805,50.58738547649849,51.56506742054104,57.04,8.89,0.9,8.18,53.06462224195424
31.03827921596212,43.544024855438735,30.0,30.0,33.92145343841327,35.31008576049186,54.17,8.54,3.07,2.55,43.91935275251019
75.20530558107407,77.52910646969896,75.0948852743222,82.873358870331,64.88670987796026,67.4241918588515,66.36,6.66,0.86,3.33,48.35165776687002
83.5028095628727,97.19674424034051,87.93971731244733,90.80945056796268,67.93024778767054,77.68536322419048,66.08,1.17,0.55,8.31,59.21616247415656
69.90289265925207,65.67363345279624,69.3421455823611,59.51683090819589,56.74531625044456,53.373479466966174,57.54,6.59,2.1,6.52,30.0
53.53483765771029,34.08240228505878,32.24909088014773,43.8499945655806,38.013833941353184,55.23511446083394,91.03,4.09,0.97,2.79,67.21694902394526
71.38551003798322,71.6237527950664,87.04157072188356,69.33899794639125,73.22500391628884,57.99286378100403,89.95,1.33,4.92,5.09,30.0
70.52806432290434,80.70652665396278,68.92495059372074,66.7802133245183,77.67827091016959,71.25989928020724,69.09,4.37,1.22,4.88,69.22107167209101
43.750371236777866,46.987353068007685,49.55673596058503,49.470681920711016,39.97506135503536,37.016682580419435,74.07,6.37,1.44,6.33,34.90641664924091
64.98240492814045,65.75243700116887,66.96431220375766,62.970070607646804,55.42836111215054,55.664043133289056,64.57,8.69,5.0,3.86,30.0
50.502559565435384,49.09619349500083,48.572484902904066,44.594870684384894,47.54541960460046,42.09836323994799,70.88,3.71,3.28,9.27,30.0
85.75190917295691,76.15699112226815,90.13323054600815,90.74781654330822,100.0,100.0,74.6,8.22,3.35,2.14,98.37390687401056
63.22284904183629,67.01862586758094,76.02036997163346,81.69672575458189,60.05448150232855,70.6497221006724,66.71,9.64,2.6,4.61,79.0244454662222
50.933294009356025,51.88925377661666,63.891542438130344,47.77764538135648,59.80316186287738,50.723311949561506,58.56,9.69,2.63,5.98,46.19706404142002
53.44356945762343,64.88755820870406,54.224236426364236,42.96493712508558,50.9113059235311,59.9590660796189,74.43,2.03,0.42,4.06,70.54764118130011
47.19426196755218,49.11993107994302,40.73417039767117,60.943764630305964,42.67357544539233,30.0,71.28,8.85,1.98,4.0,30.0
47.32316916375763,54.52506321509376,52.180143921836745,58.24351028509433,60.33175111252291,52.45602448004289,89.32,9.01,2.76,9.71,63.28616527813734
98.57301696661794,93.6830490730158,70.93200514952362,90.29725331269931,92.16312771074772,99.75745560858488,95.91,3.24,3.07,4.6,85.25101019792461
71.1939212096909,55.68140387280557,51.22741129127233,64.12795844163497,54.13183473187043,63.65625449304987,66.92,6.92,3.59,6.02,35.87639799978561
68.10900326358126,81.02072585827237,84.20991265518782,73.97978138551308,74.47822974290175,80.21281771481415,78.75,2.7,3.02,1.28,94.45600527190786
48.95401759548667,67.71955631793622,74.48561403227977,55.83006140682724,57.171565866258256,65.12528504066715,53.04,3.13,2.13,7.58,79.24191375722155
35.05134885017925,32.63474855505178,30.0,30.0,34.01457130271177,30.0,64.66,9.29,0.86,1.59,37.358660964480976
86.1734233252931,92.92683838520068,87.88584657924353,86.42806639936592,81.57707807812857,88.27815211674614,55.51,4.45,4.7,7.24,61.01573399574901
68.45255384851005,76.48208450432053,70.62754031401032,65.70195854041758,65.36558213005951,56.17547273765669,93.84,8.38,3.09,9.95,35.40761863282508
53.75005847547167,45.517883853976834,31.915194684598887,42.567527951537585,38.946800525241414,41.132409402080754,92.35,5.86,2.07,9.79,33.51011619922673
73.86628032870297,88.22097196999258,79.40234442973022,68.79039259511727,59.7233656209535,76.11357188790409,55.63,7.12,1.3,5.28,67.7738120047249
71.4132464847398,83.90245251809668,84.41259457456177,61.18105500766399,65.8227649788861,77.86673744360637,82.06,9.58,4.2,4.83,68.1073220663526
50.84700052356773,50.394962070735616,39.51843034290682,31.996193897618838,52.713076795372906,44.20181356226797,85.25,4.46,1.23,6.2,37.88338754837333
77.77006376154426,90.3232237638795,92.78169434265544,69.65028910123095,92.06341109840828,99.48338158755759,95.73,7.07,2.02,8.76,100.0
54.486403763015126,72.35833059240004,56.23366480746472,58.967686024457876,54.64562347928073,67.93246036249433,94.13,3.67,4.12,4.22,78.23089155515234
68.9250298002723,75.7662136769985,70.59917144426666,75.33824841568945,77.75784556716992,75.7501299330682,73.08,2.84,1.51,2.81,84.52833394903593
78.64314397165886,65.67507958781717,68.99153465441006,85.05566538734307,69.72638884016753,60.22786649579632,82.74,7.16,4.66,2.32,30.0
64.6988594020821,58.153494995129975,65.96233394109548,54.059993304644905,56.44073021851946,69.16638113282968,83.41,2.64,3.07,4.71,64.73533867030906
42.210667425572446,50.5691172331831,68.48908627914678,40.83207468082408,35.55544689672354,48.369077444698334,90.82,3.7,2.17,1.75,70.05655716929525
83.94767638991377,73.94490897173921,91.51727080326513,100.0,80.64382327349891,77.78650465047038,52.56,4.56,0.94,6.05,57.42550762654954
55.2953859085586,44.17444219562139,46.16235806463683,34.58167731906926,47.44777508681959,52.447046251935305,77.67,9.65,0.93,4.16,47.16794903552202
37.493574217749305,37.371292856685145,47.58694855498768,38.11469137740608,34.627341508477656,46.360449161849644,53.63,6.12,2.79,8.65,56.576892394183915
33.42326713129324,30.0,42.42226621456835,30.0,33.43746794061811,32.06963463720986,61.59,5.88,1.1,6.85,32.139032892296086
46.4130455203376,49.924470125391885,39.54623454328465,39.328807297672974,30.0,39.90279155320141,83.25,8.56,1.8,4.84,38.52794277212051
55.390222821151816,52.21522262946698,34.6799741193533,41.38940429747728,39.26411716094827,50.53876804602728,57.28,7.54,1.04,4.9,44.71220142905425
59.18838092085615,44.59247067048832,50.27727613693678,51.19421894710292,56.645175280708756,46.65423042234372,86.29,7.07,1.68,2.53,35.984205225821725
100.0,89.39477236477626,79.44343282017977,70.60541118573768,78.08516072090777,76.33590600952778,62.42,7.16,0.93,5.89,30.0
73.58114761088072,76.54772296790591,67.25622087699622,70.90574620699978,87.54142829771723,80.98785835506914,65.85,5.86,3.45,4.79,75.81349461556644
46.28476317475238,34.86579335179995,30.0,46.85436925857029,46.66191701328095,54.66920444873907,72.23,9.5,4.12,6.74,58.50207220491766
34.29685590312593,37.52606255587805,37.353955502182416,40.915133341328335,31.101004428768185,43.69763993629814,76.82,8.52,3.08,6.7,61.718589560469205
72.59748674109508,81.107331410883,78.58208496663332,69.75240867081725,68.8246936067649,70.80834751332043,56.31,4.94,3.66,7.15,48.575080050793275
77.62802463856013,56.05948850848995,86.88170255069241,65.74832863758351,70.92215865993325,65.77836875891722,64.8,3.94,4.8,2.64,31.56324840539852
30.24082565247521,44.16401267405349,49.98968727879848,40.88303248849023,34.84220524046002,31.685275368067327,59.88,4.28,3.33,5.02,37.71789883458807
58.834475052150886,63.22816547042801,52.90006948075653,61.70003553673729,50.48536745535942,44.7162606686978,67.81,4.35,1.59,6.59,30.0
66.87260644742054,78.81215357001241,83.2203590678212,80.77398575775052,70.53238362799146,78.00494221866309,61.63,8.25,0.9,8.32,86.62159021535336
54.38318975716626,57.02579633203058,59.99503728492637,50.187710288275646,42.927073185303726,39.39485785688308,65.43,6.47,0.93,6.64,30.0
56.25440991595391,62.92633530387459,63.81143368969575,74.15036174314194,64.29107968740061,73.14984831686441,70.53,3.52,3.05,7.18,85.11344056063635
30.0,30.0,36.60916492832413,32.57322127673269,33.18970241432275,30.0,56.08,2.93,0.19,2.27,41.41932340157291
88.68266748291869,97.18821482684854,82.83016416864606,66.34528214860867,80.0692970202139,89.9479077539914,63.84,7.43,1.92,7.94,73.52642336059012
67.07250309053502,79.84714644324171,67.21587441371146,70.47141312926611,71.69884568178286,75.70866472709089,76.03,4.52,4.8,4.02,71.43901517215005
41.15047070393011,49.99329073338072,32.457354256686855,33.82938611205639,30.0,47.17290184870876,72.78,8.2,3.24,1.03,61.1301449844706
98.5858031456103,86.71566699754221,99.39896994824484,83.28766604978036,96.4470990623347,100.0,76.49,8.59,1.17,4.98,86.21962051117586
80.07826217623264,76.78049002471184,76.97141480334184,77.92777891268858,89.12805498774358,90.55662447013545,59.61,8.14,0.17,9.84,93.7505604849692
36.00436223439811,33.54752862723814,35.12463211047641,36.96346179379028,30.0,41.10449612590843,71.88,8.7,0.84,3.39,62.90715410996158
50.381833286451545,64.82664412684261,50.36228779016307,45.80291398796152,60.522850892828316,49.86485327209411,82.35,5.99,3.33,9.37,48.04697423756729
96.59713198893228,75.2792532225397,94.42109681539911,88.93860749052398,95.81543256632673,96.3189423847828,52.32,5.95,2.33,9.35,70.89775490203122
52.638782148338514,61.324529543315116,63.42818636597674,54.43187023558426,62.966206012955624,51.677804986319806,98.46,9.86,0.94,8.78,58.63221465076269
75.90172340958945,75.50124503126601,69.59484768211227,56.80031265466446,70.1028487245106,74.62900892300883,83.93,6.24,2.76,8.73,62.3810216181521
